protocol_id,biop_url,status,pick_url,pick_source,pubmed_url,pmid,pmcid_hint,doi_hint,candidates,cache,has_phrase,box_class,num_links_in_box
Bio-protocol-561,https://doi.org/10.21769/BioProtoc.4570,ok,https://doi.org/10.1126/sciadv.abh0363,original_box_doi,,,,10.1126/sciadv.abh0363,"[{""url"": ""https://doi.org/10.1126/sciadv.abh0363""}]",miss,True,article_box,1
Bio-protocol-562,https://doi.org/10.21769/BioProtoc.4569,ok,https://doi.org/10.1016/j.biomaterials.2022.121391,original_box_doi,,,,10.1016/j.biomaterials.2022.121391,"[{""url"": ""https://doi.org/10.1016/j.biomaterials.2022.121391""}]",miss,True,article_box,1
Bio-protocol-563,https://doi.org/10.21769/BioProtoc.4568,ok,https://www.nature.com/articles/s41398-022-01815-2,original_box_other,,,,,"[{""url"": ""https://www.nature.com/articles/s41398-022-01815-2""}]",miss,True,article_box,1
Bio-protocol-564,https://doi.org/10.21769/BioProtoc.4567,ok,https://www.doi.org/10.1016/j.molp.2021.03.022,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.molp.2021.03.022""}]",miss,True,article_box,1
Bio-protocol-565,https://doi.org/10.21769/BioProtoc.4566,ok,https://www.science.org/doi/10.1126/scitranslmed.aaz3866,original_box_other,,,,,"[{""url"": ""https://www.science.org/doi/10.1126/scitranslmed.aaz3866""}]",miss,True,article_box,1
Bio-protocol-566,https://doi.org/10.21769/BioProtoc.4565,ok,https://doi.org/10.7554/eLife.75231,original_box_doi,,,,10.7554/eLife.75231,"[{""url"": ""https://doi.org/10.7554/eLife.75231""}]",miss,True,article_box,1
Bio-protocol-567,https://doi.org/10.21769/BioProtoc.4564,ok,https://www.doi.org/10.1083/jcb.202010030,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1083/jcb.202010030""}]",miss,True,article_box,1
Bio-protocol-569,https://doi.org/10.21769/BioProtoc.4562,ok,https://journals.lww.com/pain/Abstract/2019/12000/Autoantibodies_produce_pain_in_complex_regional.19.aspx,original_box_other,,,,,"[{""url"": ""https://journals.lww.com/pain/Abstract/2019/12000/Autoantibodies_produce_pain_in_complex_regional.19.aspx""}]",miss,True,article_box,1
Bio-protocol-568,https://doi.org/10.21769/BioProtoc.4563,ok,https://www.nature.com/articles/s41467-020-19826-2,original_box_other,,,,,"[{""url"": ""https://www.nature.com/articles/s41467-020-19826-2""}]",miss,True,article_box,1
Bio-protocol-571,https://doi.org/10.21769/BioProtoc.4560,ok,http://www.ncbi.nlm.nih.gov/pubmed/31960028,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/31960028/,31960028,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/31960028""}]",miss,True,article_box,1
Bio-protocol-570,https://doi.org/10.21769/BioProtoc.4561,ok,https://elifesciences.org/articles/77974,original_box_other,,,,,"[{""url"": ""https://elifesciences.org/articles/77974""}]",miss,True,article_box,1
Bio-protocol-572,https://doi.org/10.21769/BioProtoc.4559,ok,https://www.doi.org/10.1016/j.cub.2022.04.024,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.cub.2022.04.024""}]",miss,True,article_box,1
Bio-protocol-575,https://doi.org/10.21769/BioProtoc.4556,ok,https://www.doi.org/10.1016/j.jbc.2021.101531,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2021.101531""}]",miss,True,article_box,1
Bio-protocol-574,https://doi.org/10.21769/BioProtoc.4557,ok,https://www.doi.org/10.1128/mbio.00633-22,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1128/mbio.00633-22""}]",miss,True,article_box,1
Bio-protocol-573,https://doi.org/10.21769/BioProtoc.4558,ok,https://pubs.acs.org/doi/10.1021/acsinfecdis.2c00568,original_box_other,,,,,"[{""url"": ""https://pubs.acs.org/doi/10.1021/acsinfecdis.2c00568""}]",miss,True,article_box,1
Bio-protocol-578,https://doi.org/10.21769/BioProtoc.4553,ok,http://www.ncbi.nlm.nih.gov/pubmed/35746014,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35746014/,35746014,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/35746014""}]",miss,True,article_box,1
Bio-protocol-577,https://doi.org/10.21769/BioProtoc.4554,ok,https://doi.org/10.7554/eLife.72466,original_box_doi,,,,10.7554/eLife.72466,"[{""url"": ""https://doi.org/10.7554/eLife.72466""}]",miss,True,article_box,1
Bio-protocol-579,https://doi.org/10.21769/BioProtoc.4552,ok,https://pubmed.ncbi.nlm.nih.gov/35666003/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35666003/,35666003,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35666003/""}]",miss,True,article_box,1
Bio-protocol-580,https://doi.org/10.21769/BioProtoc.4551,ok,https://doi.org/10.7554/eLife.74648,original_box_doi,,,,10.7554/eLife.74648,"[{""url"": ""https://doi.org/10.7554/eLife.74648""}]",miss,True,article_box,1
Bio-protocol-581,https://doi.org/10.21769/BioProtoc.4550,ok,https://pubmed.ncbi.nlm.nih.gov/35356779/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35356779/,35356779,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35356779/""}]",miss,True,article_box,1
Bio-protocol-582,https://doi.org/10.21769/BioProtoc.4549,ok,https://pubmed.ncbi.nlm.nih.gov/35512141/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35512141/,35512141,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35512141/""}]",miss,True,article_box,1
Bio-protocol-583,https://doi.org/10.21769/BioProtoc.4548,ok,https://www.science.org/doi/10.1126/sciadv.abh2848,original_box_other,,,,,"[{""url"": ""https://www.science.org/doi/10.1126/sciadv.abh2848""}]",miss,True,article_box,1
Bio-protocol-584,https://doi.org/10.21769/BioProtoc.4547,ok,https://www.doi.org/10.1371/journal.ppat.1008784,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1371/journal.ppat.1008784""}]",miss,True,article_box,1
Bio-protocol-585,https://doi.org/10.21769/BioProtoc.4546,ok,https://www.doi.org/10.1016/j.jbc.2022.101761,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2022.101761""}]",miss,True,article_box,1
Bio-protocol-586,https://doi.org/10.21769/BioProtoc.4545,ok,https://www.doi.org/10.1038/s41467-022-29835-y,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1038/s41467-022-29835-y""}]",miss,True,article_box,1
Bio-protocol-588,https://doi.org/10.21769/BioProtoc.4543,ok,https://www.doi.org/10.1016/j.jbc.2022.101651,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2022.101651""}]",miss,True,article_box,1
Bio-protocol-590,https://doi.org/10.21769/BioProtoc.4541,ok,https://pubmed.ncbi.nlm.nih.gov/31243963/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/31243963/,31243963,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/31243963/""}]",miss,True,article_box,1
Bio-protocol-587,https://doi.org/10.21769/BioProtoc.4544,ok,https://www.nature.com/articles/s41467-022-29501-3,original_box_other,,,,,"[{""url"": ""https://www.nature.com/articles/s41467-022-29501-3""}]",miss,True,article_box,1
Bio-protocol-589,https://doi.org/10.21769/BioProtoc.4542,ok,https://pubmed.ncbi.nlm.nih.gov/35748880/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35748880/,35748880,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35748880/""}]",miss,True,article_box,1
Bio-protocol-592,https://doi.org/10.21769/BioProtoc.4539,ok,https://www.science.org/doi/10.1126/scitranslmed.abj5557,original_box_other,,,,,"[{""url"": ""https://www.science.org/doi/10.1126/scitranslmed.abj5557""}]",miss,True,article_box,1
Bio-protocol-591,https://doi.org/10.21769/BioProtoc.4540,ok,https://www.doi.org/10.1093/nar/gkac143,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/nar/gkac143""}]",miss,True,article_box,1
Bio-protocol-595,https://doi.org/10.21769/BioProtoc.4536,ok,https://elifesciences.org/articles/34772,original_box_other,,,,,"[{""url"": ""https://elifesciences.org/articles/34772""}]",miss,True,article_box,1
Bio-protocol-594,https://doi.org/10.21769/BioProtoc.4537,ok,https://doi.org/10.1126/sciadv.abl6053,original_box_doi,,,,10.1126/sciadv.abl6053,"[{""url"": ""https://doi.org/10.1126/sciadv.abl6053""}]",miss,True,article_box,1
Bio-protocol-597,https://doi.org/10.21769/BioProtoc.4534,ok,https://www.doi.org/10.1038/s41422-021-00558-x,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1038/s41422-021-00558-x""}]",miss,True,article_box,1
Bio-protocol-596,https://doi.org/10.21769/BioProtoc.4535,ok,https://www.doi.org/10.1093/nar/gkac094,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/nar/gkac094""}]",miss,True,article_box,1
Bio-protocol-599,https://doi.org/10.21769/BioProtoc.4532,ok,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8637172/,original_box_pmc,,,PMC8637172,,"[{""url"": ""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8637172/""}]",miss,True,article_box,1
Bio-protocol-601,https://doi.org/10.21769/BioProtoc.4530,ok,http://www.ncbi.nlm.nih.gov/pubmed/35484120,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35484120/,35484120,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/35484120""}]",miss,True,article_box,1
Bio-protocol-593,https://doi.org/10.21769/BioProtoc.4538,ok,https://www.doi.org/10.15252/embj.2021109169,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.15252/embj.2021109169""}]",miss,True,article_box,1
Bio-protocol-602,https://doi.org/10.21769/BioProtoc.4529,ok,https://doi.org/10.7554/eLife.75373,original_box_doi,,,,10.7554/eLife.75373,"[{""url"": ""https://doi.org/10.7554/eLife.75373""}]",miss,True,article_box,1
Bio-protocol-603,https://doi.org/10.21769/BioProtoc.4528,ok,https://pubmed.ncbi.nlm.nih.gov/33385454/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/33385454/,33385454,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/33385454/""}]",miss,True,article_box,1
Bio-protocol-600,https://doi.org/10.21769/BioProtoc.4531,ok,https://www.doi.org/10.1371/journal.pone.0253878,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1371/journal.pone.0253878""}]",miss,True,article_box,1
Bio-protocol-604,https://doi.org/10.21769/BioProtoc.4527,ok,https://pubmed.ncbi.nlm.nih.gov/34442487/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34442487/,34442487,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34442487/""}]",miss,True,article_box,1
Bio-protocol-607,https://doi.org/10.21769/BioProtoc.4524,ok,https://www.doi.org/10.3389/fpls.2020.605069,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.3389/fpls.2020.605069""}]",miss,True,article_box,1
Bio-protocol-606,https://doi.org/10.21769/BioProtoc.4525,ok,https://doi.org/10.7554/eLife.70151,original_box_doi,,,,10.7554/eLife.70151,"[{""url"": ""https://doi.org/10.7554/eLife.70151""}]",miss,True,article_box,1
Bio-protocol-605,https://doi.org/10.21769/BioProtoc.4526,ok,https://www.doi.org/10.1016/j.jbc.2022.101649,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2022.101649""}]",miss,True,article_box,1
Bio-protocol-609,https://doi.org/10.21769/BioProtoc.4522,ok,https://www.doi.org/10.1016/j.jbc.2021.101420,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2021.101420""}]",miss,True,article_box,1
Bio-protocol-610,https://doi.org/10.21769/BioProtoc.4521,ok,http://www.ncbi.nlm.nih.gov/pubmed/33913039,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/33913039/,33913039,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/33913039""}]",miss,True,article_box,1
Bio-protocol-608,https://doi.org/10.21769/BioProtoc.4523,ok,https://www.doi.org/10.1016/j.jbc.2022.101711,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2022.101711""}]",miss,True,article_box,1
Bio-protocol-611,https://doi.org/10.21769/BioProtoc.4520,ok,https://pubmed.ncbi.nlm.nih.gov/35567530/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35567530/,35567530,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35567530/""}]",miss,True,article_box,1
Bio-protocol-613,https://doi.org/10.21769/BioProtoc.4518,ok,https://www.doi.org/10.1016/j.jbc.2022.101700,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2022.101700""}]",miss,True,article_box,1
Bio-protocol-612,https://doi.org/10.21769/BioProtoc.4519,ok,https://pubmed.ncbi.nlm.nih.gov/35279653/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35279653/,35279653,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35279653/""}]",miss,True,article_box,1
Bio-protocol-614,https://doi.org/10.21769/BioProtoc.4517,ok,http://www.ncbi.nlm.nih.gov/pubmed/32694710,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/32694710/,32694710,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/32694710""}]",miss,True,article_box,1
Bio-protocol-615,https://doi.org/10.21769/BioProtoc.4516,ok,https://pubmed.ncbi.nlm.nih.gov/35048512/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35048512/,35048512,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35048512/""}]",miss,True,article_box,1
Bio-protocol-616,https://doi.org/10.21769/BioProtoc.4515,ok,http://www.ncbi.nlm.nih.gov/pubmed/28471224,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/28471224/,28471224,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/28471224""}]",miss,True,article_box,1
Bio-protocol-617,https://doi.org/10.21769/BioProtoc.4514,ok,https://pubmed.ncbi.nlm.nih.gov/35216683/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35216683/,35216683,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35216683/""}]",miss,True,article_box,1
Bio-protocol-618,https://doi.org/10.21769/BioProtoc.4513,ok,https://doi.org/10.7554/eLife.72169,original_box_doi,,,,10.7554/eLife.72169,"[{""url"": ""https://doi.org/10.7554/eLife.72169""}]",miss,True,article_box,1
Bio-protocol-619,https://doi.org/10.21769/BioProtoc.4512,ok,https://www.doi.org/10.1016/j.molp.2021.09.004,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.molp.2021.09.004""}]",miss,True,article_box,1
Bio-protocol-621,https://doi.org/10.21769/BioProtoc.4510,ok,https://www.doi.org/10.1016/j.jbc.2021.101477,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2021.101477""}]",miss,True,article_box,1
Bio-protocol-622,https://doi.org/10.21769/BioProtoc.4509,ok,https://www.doi.org/10.1016/j.jbc.2021.101535,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.jbc.2021.101535""}]",miss,True,article_box,1
Bio-protocol-623,https://doi.org/10.21769/BioProtoc.4508,ok,https://pubmed.ncbi.nlm.nih.gov/34851357/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34851357/,34851357,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34851357/""}]",miss,True,article_box,1
Bio-protocol-624,https://doi.org/10.21769/BioProtoc.4507,ok,https://www.doi.org/10.1038/s41467-021-25691-4,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1038/s41467-021-25691-4""}]",miss,True,article_box,1
Bio-protocol-628,https://doi.org/10.21769/BioProtoc.4503,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-630,https://doi.org/10.21769/BioProtoc.4501,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-625,https://doi.org/10.21769/BioProtoc.4506,ok,https://doi.org/10.1126/scitranslmed.abc4465,original_box_doi,,,,10.1126/scitranslmed.abc4465,"[{""url"": ""https://doi.org/10.1126/scitranslmed.abc4465""}]",miss,True,article_box,1
Bio-protocol-626,https://doi.org/10.21769/BioProtoc.4505,ok,https://www.nature.com/articles/s42003-022-03311-1,original_box_other,,,,,"[{""url"": ""https://www.nature.com/articles/s42003-022-03311-1""}]",miss,True,article_box,1
Bio-protocol-627,https://doi.org/10.21769/BioProtoc.4504,ok,https://www.doi.org/10.1083/jcb.202003148,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1083/jcb.202003148""}]",miss,True,article_box,1
Bio-protocol-629,https://doi.org/10.21769/BioProtoc.4502,ok,https://pubmed.ncbi.nlm.nih.gov/35260160/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35260160/,35260160,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35260160/""}]",miss,True,article_box,1
Bio-protocol-631,https://doi.org/10.21769/BioProtoc.4500,ok,https://elifesciences.org/articles/70341,original_box_other,,,,,"[{""url"": ""https://elifesciences.org/articles/70341""}]",miss,True,article_box,1
Bio-protocol-633,https://doi.org/10.21769/BioProtoc.4498,ok,https://doi.org/10.7554/eLife.73812,original_box_doi,,,,10.7554/eLife.73812,"[{""url"": ""https://doi.org/10.7554/eLife.73812""}]",miss,True,article_box,1
Bio-protocol-632,https://doi.org/10.21769/BioProtoc.4499,ok,http://www.ncbi.nlm.nih.gov/pubmed/28635957,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/28635957/,28635957,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/28635957""}]",miss,True,article_box,1
Bio-protocol-635,https://doi.org/10.21769/BioProtoc.4496,ok,https://doi.org/10.7554/eLife.70021,original_box_doi,,,,10.7554/eLife.70021,"[{""url"": ""https://doi.org/10.7554/eLife.70021""}]",miss,True,article_box,1
Bio-protocol-634,https://doi.org/10.21769/BioProtoc.4497,ok,https://pubmed.ncbi.nlm.nih.gov/34599943/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34599943/,34599943,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34599943/""}]",miss,True,article_box,1
Bio-protocol-637,https://doi.org/10.21769/BioProtoc.4494,ok,https://elifesciences.org/articles/73357,original_box_other,,,,,"[{""url"": ""https://elifesciences.org/articles/73357""}]",miss,True,article_box,1
Bio-protocol-636,https://doi.org/10.21769/BioProtoc.4495,ok,https://doi.org/10.1016/j.thromres.2021.02.012,original_box_doi,,,,10.1016/j.thromres.2021.02.012,"[{""url"": ""https://doi.org/10.1016/j.thromres.2021.02.012""}]",miss,True,article_box,1
Bio-protocol-638,https://doi.org/10.21769/BioProtoc.4493,ok,https://pubmed.ncbi.nlm.nih.gov/31994907/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/31994907/,31994907,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/31994907/""}]",miss,True,article_box,1
Bio-protocol-639,https://doi.org/10.21769/BioProtoc.4492,ok,https://doi.org/10.7554/eLife.59711,original_box_doi,,,,10.7554/eLife.59711,"[{""url"": ""https://doi.org/10.7554/eLife.59711""}]",miss,True,article_box,1
Bio-protocol-640,https://doi.org/10.21769/BioProtoc.4491,ok,https://www.nature.com/articles/s41467-021-27612-x,original_box_other,,,,,"[{""url"": ""https://www.nature.com/articles/s41467-021-27612-x""}]",miss,True,article_box,1
Bio-protocol-642,https://doi.org/10.21769/BioProtoc.4489,ok,https://www.doi.org/10.1158/0008-5472.CAN-20-0821,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1158/0008-5472.CAN-20-0821""}]",miss,True,article_box,1
Bio-protocol-641,https://doi.org/10.21769/BioProtoc.4490,ok,https://www.mdpi.com/2072-6694/13/11/2843,original_box_other,,,,,"[{""url"": ""https://www.mdpi.com/2072-6694/13/11/2843""}]",miss,True,article_box,1
Bio-protocol-643,https://doi.org/10.21769/BioProtoc.4488,ok,https://doi.org/10.7554/eLife.67872,original_box_doi,,,,10.7554/eLife.67872,"[{""url"": ""https://doi.org/10.7554/eLife.67872""}]",miss,True,article_box,1
Bio-protocol-645,https://doi.org/10.21769/BioProtoc.4486,ok,https://doi.org/10.1101/2021.06.11.448008,original_box_doi,,,,10.1101/2021.06.11.448008,"[{""url"": ""https://doi.org/10.1101/2021.06.11.448008""}]",miss,True,article_box,1
Bio-protocol-644,https://doi.org/10.21769/BioProtoc.4487,ok,https://www.doi.org/10.1038/s41467-022-29715-5,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1038/s41467-022-29715-5""}]",miss,True,article_box,1
Bio-protocol-647,https://doi.org/10.21769/BioProtoc.4484,ok,https://pubmed.ncbi.nlm.nih.gov/34864063/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34864063/,34864063,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34864063/""}]",miss,True,article_box,1
Bio-protocol-646,https://doi.org/10.21769/BioProtoc.4485,ok,https://doi.org/10.1126/scitranslmed.abg6986,original_box_doi,,,,10.1126/scitranslmed.abg6986,"[{""url"": ""https://doi.org/10.1126/scitranslmed.abg6986""}]",miss,True,article_box,1
Bio-protocol-648,https://doi.org/10.21769/BioProtoc.4483,ok,https://pubmed.ncbi.nlm.nih.gov/34807939/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34807939/,34807939,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34807939/""}]",miss,True,article_box,1
Bio-protocol-649,https://doi.org/10.21769/BioProtoc.4482,ok,http://www.ncbi.nlm.nih.gov/pubmed/34039974,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34039974/,34039974,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/34039974""}]",miss,True,article_box,1
Bio-protocol-650,https://doi.org/10.21769/BioProtoc.4481,ok,https://pubmed.ncbi.nlm.nih.gov/34920745/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34920745/,34920745,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34920745/""}]",miss,True,article_box,1
Bio-protocol-651,https://doi.org/10.21769/BioProtoc.4480,ok,https://pubmed.ncbi.nlm.nih.gov/33979323/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/33979323/,33979323,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/33979323/""}]",miss,True,article_box,1
Bio-protocol-652,https://doi.org/10.21769/BioProtoc.4479,ok,https://www.doi.org/10.1242/jcs.258897,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1242/jcs.258897""}]",miss,True,article_box,1
Bio-protocol-654,https://doi.org/10.21769/BioProtoc.4477,ok,https://journals.asm.org/doi/10.1128/Spectrum.00299-21,original_box_other,,,,,"[{""url"": ""https://journals.asm.org/doi/10.1128/Spectrum.00299-21""}]",miss,True,article_box,1
Bio-protocol-653,https://doi.org/10.21769/BioProtoc.4478,ok,https://doi.org/10.7554/eLife.71966,original_box_doi,,,,10.7554/eLife.71966,"[{""url"": ""https://doi.org/10.7554/eLife.71966""}]",miss,True,article_box,1
Bio-protocol-656,https://doi.org/10.21769/BioProtoc.4475,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-657,https://doi.org/10.21769/BioProtoc.4474,ok,https://pubmed.ncbi.nlm.nih.gov/21683117/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/21683117/,21683117,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/21683117/""}]",miss,True,article_box,1
Bio-protocol-655,https://doi.org/10.21769/BioProtoc.4476,ok,https://doi.org/10.1016/j.scr.2022.102733,original_box_doi,,,,10.1016/j.scr.2022.102733,"[{""url"": ""https://doi.org/10.1016/j.scr.2022.102733""}]",miss,True,article_box,1
Bio-protocol-661,https://doi.org/10.21769/BioProtoc.4470,ok,https://doi.org/10.7554/eLife.73186,original_box_doi,,,,10.7554/eLife.73186,"[{""url"": ""https://doi.org/10.7554/eLife.73186""}]",miss,True,article_box,1
Bio-protocol-659,https://doi.org/10.21769/BioProtoc.4472,ok,http://www.ncbi.nlm.nih.gov/pubmed/32369169,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/32369169/,32369169,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/32369169""}]",miss,True,article_box,1
Bio-protocol-660,https://doi.org/10.21769/BioProtoc.4471,ok,https://pubmed.ncbi.nlm.nih.gov/35269891/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35269891/,35269891,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35269891/""}]",miss,True,article_box,1
Bio-protocol-658,https://doi.org/10.21769/BioProtoc.4473,ok,https://pubmed.ncbi.nlm.nih.gov/31884470/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/31884470/,31884470,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/31884470/""}]",miss,True,article_box,1
Bio-protocol-662,https://doi.org/10.21769/BioProtoc.4469,ok,http://www.ncbi.nlm.nih.gov/pubmed/31371824,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/31371824/,31371824,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/31371824""}]",miss,True,article_box,1
Bio-protocol-663,https://doi.org/10.21769/BioProtoc.4468,ok,https://pubmed.ncbi.nlm.nih.gov/33571254/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/33571254/,33571254,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/33571254/""}]",miss,True,article_box,1
Bio-protocol-665,https://doi.org/10.21769/BioProtoc.4466,ok,https://pubmed.ncbi.nlm.nih.gov/34088253/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34088253/,34088253,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34088253/""}]",miss,True,article_box,1
Bio-protocol-667,https://doi.org/10.21769/BioProtoc.4464,ok,https://www.science.org/doi/10.1126/science.abd4250,original_box_other,,,,,"[{""url"": ""https://www.science.org/doi/10.1126/science.abd4250""}]",miss,True,article_box,1
Bio-protocol-666,https://doi.org/10.21769/BioProtoc.4465,ok,http://www.ncbi.nlm.nih.gov/pubmed/33896887,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/33896887/,33896887,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/33896887""}]",miss,True,article_box,1
Bio-protocol-664,https://doi.org/10.21769/BioProtoc.4467,ok,https://pubmed.ncbi.nlm.nih.gov/34848703/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34848703/,34848703,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34848703/""}]",miss,True,article_box,1
Bio-protocol-668,https://doi.org/10.21769/BioProtoc.4463,ok,https://pubmed.ncbi.nlm.nih.gov/34607844/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34607844/,34607844,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34607844/""}]",miss,True,article_box,1
Bio-protocol-672,https://doi.org/10.21769/BioProtoc.4459,ok,https://pubmed.ncbi.nlm.nih.gov/34642225/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/34642225/,34642225,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/34642225/""}]",miss,True,article_box,1
